Area(SQM),Bedroom,Bathroom,Location,Price,Negotiable,Balcony,Electricity,Water,Gas,Landline,Elevator,Security,Built_in_Kitchen,Maids_Room,Private_Garden,Parking,Central(A/C)& heating,Pool,Type,Level,Furnished,Compound,Delivery_Date,Delivery_Term
100,2,1,Nakheel,275000,1,1,1,0,0,0,1,1,0,0,0,0,0,0,Apartment,6,0.0,,Ready,Finished
305,4,3,Kafr Abdo,4800000,1,1,1,1,1,1,1,1,1,0,0,1,1,0,Apartment,3,1.0,,Ready,
100,2,1,Nakheel,275000,1,1,0,0,0,0,1,1,1,0,0,0,0,0,Apartment,2,0.0,,Ready,Finished
200,3,3,Al Ibrahimiyyah,3600000,0,1,1,1,1,1,1,1,0,0,0,0,0,0,Apartment,10+,0.0,,soon,
90,2,1,Borg al-Arab,600000,1,0,1,1,0,0,1,1,0,0,1,0,0,1,Apartment,2,0.0,,Ready,Semi Finished
120,3,1,Miami,580000,1,1,1,1,0,0,1,1,0,0,0,0,0,0,Apartment,10+,0.0,,Ready,Finished
240,3,2,Nakheel,510000,1,1,1,1,0,1,1,1,0,0,0,0,0,0,Duplex,5,0.0,Nakheel,Ready,Finished
199,3,3,Victoria,5400000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,4,,,2024,Finished
205,3,3,Kabbary,4450000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,3,,,2024,Not Finished
115,3,1,Smoha,1000000,0,1,1,0,1,1,1,0,0,0,0,0,0,0,Apartment,6,1.0,,Ready,Finished
275,6,4,Kabbary,6900000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Penthouse,2,,,2024,Not Finished
241,5,4,Kabbary,5304000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Duplex,,0.0,,2024,Not Finished
242,5,3,Kabbary,6800000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Duplex,,,,2024,Not Finished
180,2,2,Kabbary,3990000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,2,,,2024,Not Finished
100,2,1,Nakheel,275000,1,1,1,1,0,0,1,1,0,0,0,0,0,0,Apartment,2,0.0,Nakheel,Ready,Finished
85,2,1,Agami,270000,0,1,0,0,0,0,1,1,0,0,0,0,0,0,Apartment,4,0.0,,Ready,Not Finished
85,2,1,Agami,235000,0,1,1,1,0,0,1,1,0,0,0,0,0,0,Apartment,1,,,Ready,
240,3,2,Nakheel,490000,1,1,1,1,0,0,1,1,0,1,1,0,0,0,Duplex,5,0.0,,,
100,2,1,Moharam Bik,850000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,7,0.0,,,Finished
180,3,2,Mandara,2100000,1,1,0,1,1,0,1,1,1,0,0,0,1,0,Apartment,10+,1.0,,Ready,Finished
165,3,1,Agami,550000,1,1,1,0,1,0,1,0,0,0,0,0,0,0,Apartment,5,0.0,,Ready,Finished
135,2,2,Miami,850000,0,1,1,1,1,0,1,1,0,0,0,0,0,0,Apartment,3,0.0,,Ready,Finished
221,3,3,Amreya,6180804,0,1,1,1,1,1,1,1,1,0,0,1,1,0,Apartment,2,0.0,,2024,Finished
90,2,1,Bacchus,400000,1,0,1,1,1,1,1,1,1,0,0,1,0,0,Apartment,5,0.0,,Ready,Finished
305,4,3,Smoha,2900000,0,1,1,1,1,1,1,1,0,0,0,1,0,0,Duplex,8,0.0,,,Finished
220,3,3,Laurent,5500000,1,1,1,1,1,1,1,1,0,0,0,1,1,0,Apartment,5,0.0,,Ready,Finished
125,3,1,Moharam Bik,950000,0,1,1,1,1,1,1,0,0,0,0,0,0,0,Apartment,6,0.0,,Ready,Finished
120,2,2,Sidi Beshr,2300000,0,1,1,0,0,0,1,1,0,0,0,0,0,0,Apartment,3,0.0,,,Finished
130,2,1,Nakheel,330000,1,1,1,1,0,1,1,1,0,1,0,0,0,1,Apartment,4,0.0,,,Finished
140,3,2,Nakheel,400000,1,1,1,1,0,1,1,1,0,1,1,0,0,0,Apartment,3,0.0,,,Finished
200,3,2,Mandara,1600000,1,1,1,1,1,0,1,1,0,0,0,0,0,0,Apartment,6,0.0,,soon,Finished
220,2,1,Nakheel,270000,1,1,1,1,0,1,1,1,0,1,1,0,0,1,Duplex,5,0.0,,,Finished
85,2,1,Moharam Bik,850000,0,1,1,1,1,1,1,1,0,0,0,0,0,0,Apartment,3,1.0,,,Finished
90,3,1,Sidi Beshr,450000,1,0,1,1,1,1,1,0,0,0,0,0,0,0,Apartment,1,0.0,,,Finished
86,2,1,Amreya,300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,1,0.0,,,Finished
120,2,1,Nakheel,280000,1,1,1,1,1,1,1,1,0,0,0,0,0,1,Apartment,1,0.0,,Ready,
120,2,1,Nakheel,295000,1,1,0,1,1,1,1,1,1,1,1,0,0,1,Apartment,2,0.0,,Ready,
120,3,2,Nakheel,350000,1,1,1,0,0,1,1,1,0,1,0,1,0,1,Apartment,6,0.0,,Ready,
110,3,1,Sidi Beshr,450000,1,1,1,1,1,0,0,0,0,0,0,0,0,0,Apartment,4,0.0,,Ready,Finished
110,2,1,Nakheel,275000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Apartment,2,0.0,,Ready,Finished
100,2,1,Nakheel,235000,1,1,1,0,0,0,1,1,0,0,0,0,0,0,Apartment,5,0.0,,Ready,Finished
130,3,1,Nakheel,340000,1,1,1,1,0,0,0,1,0,0,0,0,0,1,Apartment,4,0.0,Nakheel,Ready,Finished
125,2,1,Nakheel,235000,1,1,1,1,0,0,0,1,0,0,0,0,0,0,Studio,,0.0,,Ready,Finished
100,2,1,Nakheel,275000,0,1,1,1,0,0,1,1,0,0,0,0,0,0,Apartment,3,0.0,,Ready,Finished
300,3,2,Nakheel,565000,1,1,1,0,0,0,1,1,0,0,0,0,0,0,Duplex,5,0.0,,Ready,Finished
90,2,1,Miami,750000,0,1,1,1,1,0,1,1,1,0,0,0,0,0,Apartment,10+,0.0,,Ready,Finished
150,3,2,Miami,1250000,0,1,1,1,1,1,1,0,0,0,0,0,0,0,Apartment,10+,0.0,,Ready,Finished
181,3,2,Smoha,3150000,0,1,1,1,1,0,1,1,1,0,0,0,0,0,Apartment,10+,0.0,,Ready,Finished
105,2,1,Mandara,740000,0,1,1,1,1,0,1,0,1,0,0,0,0,0,Apartment,6,1.0,,Ready,Finished
120,2,1,Sidi Beshr,1260000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,8,,,,
145,3,2,Bahray - Anfoshy,1550000,1,1,1,1,1,1,1,1,0,0,0,1,0,0,Apartment,2,0.0,,Ready,
150,3,2,Smoha,2800000,0,1,1,1,1,1,1,1,0,0,0,1,0,0,Apartment,10,0.0,,Ready,Finished
100,2,1,Nakheel,275000,1,1,1,1,0,0,1,1,0,1,0,0,0,0,Apartment,5,0.0,,,
170,2,2,Smoha,2200000,0,1,1,1,1,1,1,0,0,0,0,0,0,0,Apartment,10+,1.0,,Ready,Finished
120,3,1,Saba Pasha,1500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,,0.0,,,
223,4,3,Smoha,4000000,0,1,1,1,1,1,1,1,0,0,0,0,0,0,Apartment,8,0.0,,Ready,
80,2,1,Mandara,675000,0,1,1,1,1,0,0,1,1,0,0,0,0,0,Apartment,1,1.0,,Ready,
100,2,2,Agami,350000,0,1,1,1,1,1,1,1,0,0,1,1,0,1,Apartment,3,,,Ready,Finished
131,2,2,Agami,650000,0,1,1,0,1,1,1,1,1,0,1,1,0,1,Apartment,1,1.0,,Ready,Finished
100,2,1,Sidi Beshr,2200000,1,1,1,0,1,1,1,1,0,0,0,0,1,0,Apartment,7,1.0,,Ready,Finished
120,2,1,Stanley,1850000,1,1,1,1,1,1,1,0,1,0,0,1,0,0,Apartment,8,1.0,,,
100,1,2,Roushdy,1750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,4,1.0,,Ready,Finished
110,2,1,Sidi Beshr,1150000,1,1,1,1,1,1,1,1,0,0,0,0,0,0,Apartment,4,0.0,,Ready,Finished
90,2,1,Nakheel,210000,1,1,1,1,0,0,1,1,0,0,0,0,0,0,Apartment,5,0.0,Nakheel,Ready,Finished
110,2,1,Nakheel,285000,1,1,1,1,0,0,1,1,0,0,0,0,0,0,Apartment,1,0.0,Nakheel,Ready,Finished
65,1,1,Agami,230000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,2,0.0,,Ready,
120,2,1,Smoha,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,,0.0,,Ready,
100,3,1,Sidi Beshr,600000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,Apartment,4,0.0,,soon,Finished
180,3,3,Smoha,2250000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,4,0.0,,Ready,Finished
223,4,3,Smoha,4000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,9,0.0,,Ready,Finished
245,4,3,Smoha,4500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,10,0.0,,Ready,Finished
120,3,1,Al Ibrahimiyyah,1150000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,3,,,,
120,2,1,Nakheel,240000,1,1,1,1,1,1,1,0,1,0,0,0,0,1,Apartment,2,0.0,,,
110,2,1,Victoria,700000,1,0,1,1,1,0,1,0,0,0,0,0,0,0,Apartment,10+,0.0,,Ready,Finished
220,2,1,Nakheel,290000,1,1,1,1,0,1,1,1,0,1,1,0,0,0,Apartment,5,0.0,,,
80,1,1,Montazah,450000,1,0,1,1,1,1,1,1,0,0,0,1,0,0,Apartment,1,0.0,,,Finished
102,2,1,Bolkly,1325000,1,1,0,0,0,0,1,0,1,0,0,0,0,0,Apartment,10+,0.0,,Ready,
180,3,2,Nakheel,320000,1,1,1,0,0,0,1,1,0,0,0,0,0,0,Duplex,5,0.0,,Ready,Finished
90,2,1,Seyouf,320000,1,0,1,1,1,0,0,0,0,0,0,0,0,0,Apartment,10+,0.0,,,Finished
231,4,4,Zezenia,6330000,0,1,1,1,1,1,1,1,0,1,0,1,0,1,Duplex,3,0.0,,soon,Semi Finished
130,2,2,Agami,470000,1,1,1,1,0,1,1,1,0,0,0,0,0,1,Apartment,2,0.0,,Ready,Finished
100,2,1,Zezenia,950000,0,1,1,0,1,1,1,1,0,0,1,1,0,0,Apartment,7,,,Ready,Finished
170,3,1,Miami,1500000,1,0,1,1,1,1,1,1,0,0,0,0,0,0,Apartment,2,0.0,,Ready,Finished
100,4,1,Attarin,460000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,2,,,Ready,Finished
145,3,1,Agami,300000,1,0,1,1,1,0,0,0,0,0,0,0,0,0,Apartment,6,0.0,,Ready,Semi Finished
150,3,2,Montazah,1350000,0,1,1,1,1,1,1,1,0,0,0,0,0,0,Apartment,4,1.0,,,
120,2,2,Sidi Beshr,800000,0,0,1,1,1,1,1,0,0,0,0,0,0,0,Apartment,5,0.0,,soon,Finished
75,2,1,Asafra,600000,1,1,1,1,0,0,0,1,1,0,0,0,0,0,Apartment,10+,1.0,,Ready,
155,3,1,Al Ibrahimiyyah,2300000,1,1,1,1,1,1,1,1,1,0,1,1,0,0,Apartment,5,0.0,,soon,Finished
100,2,2,Sidi Beshr,950000,0,1,1,1,1,0,1,0,0,0,0,0,0,0,Apartment,10+,0.0,,Ready,Finished
161,3,2,Smoha,3300000,1,1,1,1,1,1,1,1,0,0,0,0,0,0,Apartment,6,0.0,,,Finished
185,3,2,Al Hadrah,2220000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,1,0.0,,Ready,Finished
100,2,1,Nakheel,340000,1,1,1,1,0,1,1,1,0,1,0,0,0,0,Apartment,6,0.0,,,Finished
245,4,3,Mandara,2850000,0,1,1,1,1,0,1,1,0,0,0,0,0,0,Apartment,10+,0.0,,Ready,Finished
112,2,1,Smoha,1450000,0,1,1,1,1,1,1,0,0,0,0,0,0,0,Apartment,4,0.0,,,Finished
110,3,1,Cleopatra,1000000,0,1,1,1,1,0,1,1,0,0,0,0,0,0,Apartment,3,,,,Finished
70,2,1,Al Ibrahimiyyah,500000,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Apartment,5,0.0,,,Finished
140,3,2,Agami,520000,0,1,1,1,0,1,1,1,0,0,0,0,1,1,Apartment,4,0.0,,Ready,Finished
269,4,3,Smoha,4750000,0,1,1,1,1,0,1,1,1,0,0,0,0,0,Apartment,7,0.0,,,Finished
124,2,1,Smoha,1750000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Apartment,5,,,,
150,2,2,Miami,2300000,0,1,1,1,1,0,1,1,0,0,0,1,0,0,Apartment,4,0.0,,Ready,Finished
145,3,2,Saba Pasha,1550000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,4,0.0,,,Finished
155,3,2,Smoha,2450000,0,1,1,1,1,1,1,1,1,0,0,0,0,0,Apartment,10,0.0,,Ready,Finished
120,3,1,Miami,650000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,6,0.0,,soon,Finished
110,2,1,Nakheel,320000,0,1,1,0,0,0,0,0,0,0,0,0,0,1,Apartment,3,0.0,,Ready,Finished
125,3,2,Laurent,2200000,0,1,1,1,1,0,1,1,0,0,0,0,0,0,Apartment,10+,0.0,,,
146,3,1,Smoha,2200000,0,1,1,1,1,0,1,1,1,0,0,0,0,0,Apartment,8,0.0,,Ready,Finished
165,3,2,Sidi Beshr,1400000,0,1,1,1,1,0,1,1,0,0,0,0,0,0,Apartment,10,0.0,,Ready,Finished
240,3,3,San Stefano,3100000,0,0,1,1,1,0,1,0,0,0,0,0,0,0,Apartment,3,0.0,,,Finished
275,2,2,Smoha,3500000,0,1,1,1,1,1,1,1,1,0,0,1,0,0,Duplex,6,1.0,,,
135,3,2,Sidi Beshr,1200000,0,1,1,1,1,0,1,1,0,0,0,1,0,0,Apartment,2,0.0,,,Finished
110,3,1,Agami,470000,1,1,1,1,1,0,0,1,0,0,0,0,0,0,Apartment,3,0.0,,Ready,Finished
80,2,1,Agami,290000,1,1,1,1,0,0,0,1,0,0,0,0,0,0,Apartment,3,0.0,,Ready,Finished
75,2,1,Miami,420000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,10+,,,,
130,3,1,Nakheel,440000,1,1,1,1,0,0,1,1,0,1,0,0,0,0,Apartment,3,0.0,Nakheel,Ready,Finished
165,3,2,Bolkly,1900000,0,1,1,1,1,1,1,1,1,0,0,0,0,0,Duplex,10,0.0,,Ready,Finished
140,3,3,Roushdy,2275000,0,1,1,1,1,1,1,1,0,0,1,1,0,1,Apartment,8,0.0,Murooj,,Finished
120,2,2,Smoha,1980000,0,1,1,1,1,1,1,1,0,0,1,1,0,1,Apartment,8,0.0,,,Finished
142,3,3,Glim,1850000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,4,0.0,,,Finished
110,3,2,Roushdy,3000000,0,1,1,1,1,1,1,1,0,0,1,1,0,1,Apartment,4,0.0,,,Finished
100,3,1,Victoria,670000,0,1,1,1,1,1,0,1,1,0,0,0,0,0,Apartment,2,0.0,,Ready,Finished
140,3,3,Al Ibrahimiyyah,2275000,0,1,1,1,1,1,1,1,0,0,1,1,0,1,Apartment,7,0.0,Murooj,,Finished
142,3,2,Agami,500000,0,0,1,1,1,0,0,0,0,0,0,0,0,0,Apartment,1,0.0,,,Not Finished
113,2,1,Seyouf,900000,0,1,1,1,1,0,1,0,0,0,0,0,0,0,Apartment,8,0.0,,,Finished
125,3,1,Smoha,950000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,9,,,,Finished
300,3,2,Saba Pasha,4100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,2,,,,Finished
165,3,3,Saba Pasha,2250000,0,1,1,1,1,0,1,1,0,0,0,0,0,0,Apartment,3,0.0,,Ready,Finished
280,4,3,Smoha,4900000,0,1,1,1,1,0,1,1,0,0,0,0,0,0,Apartment,10,0.0,,,
150,3,2,Gianaclis,1600000,0,1,1,1,1,1,1,1,0,0,0,1,0,0,Apartment,2,0.0,,,
409,4,4,Laurent,6544000,1,0,1,1,1,1,1,1,0,0,0,0,0,0,Apartment,4,,,Ready,
260,3,3,Smoha,5000000,0,1,1,1,1,0,1,1,0,0,0,0,0,0,Apartment,6,0.0,,,
120,3,1,Agami,450000,1,1,1,1,0,0,1,1,0,0,0,0,0,0,Apartment,3,0.0,,Ready,Finished
110,2,1,Miami,650000,0,1,1,1,1,0,1,1,0,0,0,0,0,0,Apartment,7,0.0,,Ready,Finished
140,2,1,Moharam Bik,850000,0,1,1,1,1,1,1,1,0,0,0,0,0,0,Apartment,7,0.0,,Ready,Finished
120,3,1,Cleopatra,1500000,0,1,1,1,1,0,1,1,0,0,0,0,0,0,Apartment,4,,,,Finished
120,3,1,Kafr Abdo,1250000,0,1,1,1,1,0,1,1,0,0,0,0,0,0,Apartment,3,0.0,,,Finished
110,3,1,Zezenia,950000,0,1,1,1,1,0,1,1,1,0,0,0,0,0,Apartment,,0.0,,,Finished
130,2,2,Nakheel,360000,1,1,1,1,0,1,1,1,1,1,1,1,0,1,Apartment,2,0.0,,Ready,Finished
120,2,2,Nakheel,250000,1,1,1,1,0,1,1,1,0,1,0,0,0,1,Apartment,1,,,Ready,Finished
90,2,2,Maamoura,2100000,1,1,1,1,1,0,0,1,1,0,1,0,0,0,Apartment,2,1.0,,Ready,Finished
145,2,1,Maamoura,2700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,7,1.0,,Ready,Finished
108,2,1,Sidi Gaber,1250000,0,1,1,1,1,0,1,1,0,0,0,0,0,0,Apartment,5,0.0,,,
210,3,3,Smoha,3500000,0,0,1,1,0,1,1,1,0,0,0,0,0,0,Apartment,10+,,,Ready,Finished
151,3,2,Saba Pasha,2400000,0,0,1,1,1,1,1,0,0,0,0,0,0,0,Apartment,1,,,Ready,Finished
110,3,1,Miami,630000,0,1,1,1,1,1,1,1,0,0,1,0,0,0,Apartment,5,0.0,,Ready,Finished
180,2,1,Nakheel,240000,1,1,1,1,0,1,0,1,0,1,0,0,0,0,Duplex,5,0.0,,,Finished
300,3,3,Smoha,4900000,0,1,1,1,1,1,1,1,1,0,0,1,1,0,Apartment,10,1.0,,,Finished
120,3,1,Sidi Beshr,550000,0,1,1,1,1,0,0,0,0,0,0,0,0,0,Apartment,2,0.0,,,Finished
160,3,1,Al Ibrahimiyyah,1950000,0,0,0,1,1,0,1,1,0,0,0,1,0,0,Apartment,4,,,soon,
70,2,1,Bacchus,460000,0,1,0,1,0,0,1,0,0,0,0,0,0,0,Apartment,8,0.0,,Ready,Finished
160,3,2,Glim,1650000,0,0,1,1,1,0,1,0,0,0,0,0,0,0,Apartment,9,0.0,,Ready,Finished
150,3,1,Sporting,1800000,0,1,1,1,1,1,1,1,1,0,1,0,0,0,Apartment,2,1.0,,Ready,Finished
240,3,3,Zezenia,3400000,0,1,1,1,0,0,1,1,0,0,0,1,0,0,Apartment,4,0.0,,Ready,Finished
120,2,1,Roushdy,1000000,0,0,1,1,1,0,1,0,0,0,0,0,0,0,Apartment,1,0.0,,Ready,Finished
187,3,3,Smoha,4011150,0,1,1,1,1,1,1,1,0,0,1,1,0,1,Apartment,6,0.0,,,Finished
98,2,2,Sidi Gaber,1871800,0,1,1,1,1,1,1,1,0,0,1,1,0,1,Apartment,7,0.0,Murooj,,Finished
110,3,2,Smoha,3000000,0,1,1,1,1,1,1,1,0,0,1,1,0,1,Apartment,2,0.0,,,Finished
300,3,2,Saba Pasha,2700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,8,0.0,,Ready,Finished
150,3,2,Kafr Abdo,1950000,1,1,1,1,1,1,1,1,0,0,0,0,0,0,Apartment,8,0.0,,Ready,Finished
160,3,2,Smoha,2760000,0,1,1,1,1,1,1,1,0,0,1,1,0,1,Apartment,7,0.0,Murooj,,Finished
128,3,1,Smoha,1750000,0,1,1,1,1,1,1,1,0,0,0,0,0,0,Apartment,4,,,Ready,Finished
160,3,2,Sidi Gaber,2760000,0,1,1,1,1,1,1,1,0,0,1,1,0,1,Apartment,7,0.0,,,Finished
160,2,1,Nakheel,250000,1,1,1,1,0,1,1,1,0,0,0,0,0,0,Duplex,5,0.0,Nakheel,Ready,Finished
175,2,2,Miami,1200000,0,1,1,1,1,0,1,0,0,0,0,0,0,0,Apartment,10,0.0,,Ready,Finished
110,3,2,Smoha,3000000,0,1,1,1,1,1,1,1,0,1,1,1,0,1,Apartment,2,0.0,,,Finished
176,3,3,Camp Caesar,2860100,0,1,1,1,1,1,1,1,0,0,1,1,0,1,Apartment,9,0.0,,,Finished
140,3,3,Al Ibrahimiyyah,2275000,0,1,1,1,1,1,1,1,0,0,1,1,0,1,Apartment,9,0.0,Murooj,,Finished
125,2,2,Roushdy,1980000,0,1,1,1,1,1,1,1,0,0,1,1,0,1,Apartment,9,0.0,,,Finished
140,3,2,Al Ibrahimiyyah,2100000,0,1,1,1,1,1,1,1,0,0,1,1,0,1,Apartment,6,0.0,,,Finished
176,3,3,Al Ibrahimiyyah,2860000,0,1,1,1,1,1,1,1,0,0,1,1,0,1,Apartment,8,0.0,Murooj,,Finished
242,3,3,Roushdy,4840000,0,0,1,1,1,0,1,1,0,0,0,0,0,0,Apartment,3,,,Ready,Finished
300,3,2,Nakheel,550000,1,1,1,1,0,1,1,1,0,1,1,0,0,0,Duplex,5,0.0,,,Finished
110,2,1,Nakheel,275000,1,1,1,1,0,0,1,1,0,1,0,0,0,0,Apartment,1,0.0,,,Finished
224,3,2,Smoha,4480000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,2,0.0,,Ready,Finished
300,4,3,Sidi Gaber,4500000,0,1,1,1,0,0,1,0,1,0,0,0,0,0,Apartment,7,0.0,,Ready,Finished
336,4,3,Raml Station,5250000,0,1,1,1,1,0,1,0,0,0,0,0,0,0,Apartment,8,0.0,,Ready,Finished
304,4,3,Kafr Abdo,3700000,0,1,1,1,0,0,1,0,0,0,0,0,0,0,Apartment,3,0.0,,Ready,Finished
225,3,3,Saba Pasha,7000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,3,0.0,,,
222,3,3,Glim,3000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,6,0.0,,Ready,Finished
170,2,2,Gianaclis,795000,1,1,1,1,0,1,1,1,0,0,0,0,0,0,Apartment,,,,Ready,Finished
100,2,1,Nakheel,245000,1,0,1,0,0,0,0,1,0,0,0,0,0,1,Apartment,1,0.0,,Ready,Finished
85,2,1,Nakheel,230000,1,1,1,1,0,0,1,1,0,0,0,0,0,0,Apartment,6,0.0,Nakheel,Ready,Finished
110,2,1,Nakheel,310000,1,1,1,1,0,0,1,1,0,0,0,0,0,0,Apartment,4,0.0,Nakheel,Ready,Finished
90,2,1,Nakheel,290000,1,1,1,1,0,0,1,1,0,0,0,0,0,0,Apartment,4,0.0,Nakheel,Ready,Finished
100,2,1,Nakheel,310000,1,1,1,0,0,0,1,0,0,0,0,0,0,0,Apartment,2,0.0,,Ready,Finished
110,2,1,Mandara,2500000,1,1,1,1,1,1,1,0,1,0,0,0,1,0,Apartment,10+,1.0,,Ready,Finished
105,3,1,Moharam Bik,1000000,0,1,0,0,0,0,1,1,0,0,1,1,0,0,Apartment,7,,,2023,Semi Finished
130,3,1,Sporting,1500000,0,1,1,1,1,1,1,1,1,0,0,1,1,0,Apartment,3,,,Ready,
160,3,2,Saba Pasha,2200000,0,1,1,1,1,1,1,1,0,0,0,0,0,0,Apartment,10+,,,,
140,2,2,Nakheel,310000,1,1,1,1,0,1,0,1,0,1,1,0,0,0,Apartment,,0.0,,,Finished
180,2,2,Nakheel,245000,1,1,1,1,0,1,1,1,0,1,1,0,0,0,Apartment,5,0.0,,,Finished
85,2,1,Agami,235000,0,1,1,1,0,0,1,1,0,0,0,0,0,0,Apartment,3,0.0,,Ready,Not Finished
80,2,1,Agami,270000,0,1,1,1,0,0,1,1,0,0,0,0,0,0,Apartment,2,0.0,,Ready,Not Finished
180,2,2,Nakheel,245000,1,0,0,0,0,0,1,1,0,0,0,0,1,0,Duplex,5,0.0,,Ready,Finished
135,3,1,Nakheel,465000,1,1,1,1,0,0,1,0,0,0,0,0,0,0,Apartment,1,0.0,,Ready,Finished
101,2,1,Seyouf,700000,0,1,1,1,1,1,1,1,0,0,0,1,0,0,Apartment,5,0.0,,Ready,Semi Finished
80,3,1,Al Ibrahimiyyah,600000,0,0,1,1,1,1,0,1,1,0,0,0,0,0,Apartment,10+,0.0,,Ready,
280,3,3,Smoha,1850000,1,1,1,1,1,0,1,1,1,0,0,0,0,0,Apartment,,0.0,,Ready,Finished
75,2,1,Agami,210000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Apartment,4,,,soon,Finished
177,3,2,Smoha,3000000,0,0,1,1,1,1,1,1,0,0,0,1,0,0,Apartment,10,0.0,,Ready,Finished
160,3,2,Kafr Abdo,2600000,1,0,1,1,1,0,1,1,0,0,0,0,0,0,Apartment,5,1.0,,,Finished
85,2,1,Agami,220000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,3,0.0,,,Not Finished
180,2,1,Nakheel,320000,0,1,1,0,0,0,1,0,0,0,0,0,0,0,Duplex,5,0.0,,Ready,Finished
136,3,2,Miami,1195000,1,1,1,1,1,0,1,1,0,0,0,0,0,0,Apartment,9,0.0,,Ready,Finished
90,2,1,Nakheel,250000,1,1,1,1,0,0,1,1,0,1,0,0,0,0,Apartment,1,0.0,,,Finished
80,2,1,El Max,360000,1,0,1,1,1,1,0,1,0,0,0,0,0,0,Apartment,5,0.0,,soon,Finished
115,2,1,Agami,380000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Apartment,4,0.0,,Ready,Finished
233,2,2,San Stefano,6321200,0,1,0,0,0,0,0,1,1,1,1,1,0,1,Duplex,2,0.0,,soon,Core & Shell
120,2,1,Agami,300000,0,1,1,0,0,0,0,1,1,0,1,0,0,0,Apartment,1,0.0,,Ready,Finished
100,2,1,Asafra,700000,1,1,1,1,0,1,1,0,0,0,0,0,0,0,Apartment,9,0.0,,within 6 months,Finished
385,6,4,San Stefano,20000000,0,1,1,1,1,0,1,1,1,1,0,1,1,1,Duplex,10+,1.0,,,
100,3,1,Asafra,200000,0,0,1,1,1,0,0,0,0,0,0,0,0,0,Apartment,6,0.0,,Ready,Finished
290,4,3,Camp Caesar,6000000,0,1,1,1,1,0,0,1,0,1,0,1,1,1,Duplex,3,0.0,,2023,Finished
105,2,1,Victoria,550000,0,1,1,1,1,1,1,1,0,0,0,0,0,0,Apartment,3,0.0,,Ready,Finished
120,3,2,Sidi Beshr,850000,1,1,1,1,1,1,1,0,0,0,0,0,0,0,Apartment,10+,0.0,,Ready,Finished
140,3,2,Sidi Gaber,1850000,1,1,1,1,1,0,1,1,0,0,0,0,0,0,Apartment,3,0.0,,Ready,Finished
163,3,2,Moharam Bik,1300000,0,1,1,1,0,0,0,1,0,0,0,0,0,0,Apartment,3,0.0,,Ready,Semi Finished
163,3,3,Moharam Bik,3000000,0,1,1,1,1,0,1,1,0,0,0,0,0,0,Apartment,9,0.0,,2022,Finished
120,2,2,Maamoura,1100000,1,1,1,1,1,1,1,1,1,0,0,0,0,0,Apartment,6,1.0,,Ready,Finished
132,2,1,Smoha,1500000,0,1,1,1,1,1,1,0,0,0,0,0,1,0,Apartment,3,,,Ready,Finished
157,3,3,Smoha,1899700,0,0,1,1,1,1,1,1,0,0,0,1,0,0,Apartment,1,0.0,,2024,Semi Finished
90,2,1,Seyouf,320000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,,0.0,,Ready,
